2199,5504,26,17,28,21,26,21,14,2,2,30,26,21,14,8,4,16,2,7,2,14,6,9,8,14,2,11,0,4,2,2,6,8,2,0,2,1,2,2,0,0,0
2200,3825,25,27,17,15,21,15,31,0,17,17,15,14,1,3,1,0,9,5,11,15,5,17,3,14,1,0,1,1,9,0,5,3,1,1,3,0,1,0,1,0,0
2201,3984,9,38,21,14,29,14,1,29,1,7,29,15,21,20,25,19,17,3,7,14,9,2,11,1,1,14,7,12,5,7,9,2,1,0,5,4,1,2,1,0,0
2202,4512,16,6,4,13,12,26,4,6,16,21,6,4,12,12,6,11,0,12,6,12,16,4,12,4,0,6,12,6,0,6,6,3,0,5,0,1,0,0,0,0,0
2203,4966,36,36,10,34,24,11,10,18,28,18,6,28,4,6,10,11,12,10,18,18,16,10,6,10,12,6,4,10,0,7,6,6,4,4,0,1,0,0,0,0,0
2204,3968,23,8,31,18,11,8,5,2,15,12,23,17,15,2,21,18,23,21,13,8,3,12,11,5,15,8,1,8,11,2,3,2,7,1,5,3,3,2,1,0,0
2205,156,18,22,32,2,10,18,8,22,18,14,28,20,18,10,22,8,10,10,0,4,18,13,10,8,2,13,4,9,10,0,8,1,2,4,4,3,2,1,0,0,0
2206,1737,22,13,12,6,10,27,0,13,30,26,22,13,6,19,0,12,22,19,2,13,2,12,10,0,14,7,6,0,10,2,2,1,6,6,4,2,2,1,0,0,0
2207,5044,9,27,35,10,9,4,31,21,25,14,9,0,25,0,1,19,9,18,21,18,9,16,9,14,9,9,11,1,9,10,9,0,1,4,3,4,1,0,1,0,0
2208,2652,4,36,36,3,0,4,22,12,28,7,24,18,4,0,10,14,12,10,12,18,4,17,0,5,12,9,4,10,0,1,4,0,4,4,0,4,0,0,0,0,0
2209,419,28,38,22,12,32,13,28,8,28,5,8,28,20,5,12,18,20,8,8,20,8,3,14,11,12,8,6,12,8,8,8,5,4,6,2,3,0,2,0,0,0
2210,1413,19,22,3,9,31,9,29,25,27,6,19,14,23,22,9,24,19,0,3,16,19,3,13,12,11,4,9,9,7,3,9,4,3,2,1,4,3,1,1,0,0
2211,9105,34,4,32,32,10,24,28,31,10,12,4,12,10,1,4,24,10,14,20,10,14,13,10,11,10,4,10,4,10,9,4,1,2,3,4,4,2,1,0,0,0
2212,4150,26,25,18,13,10,11,2,19,26,18,16,10,18,10,12,11,10,21,8,4,6,18,10,2,10,1,4,12,10,8,6,1,2,4,4,1,2,1,0,0,0
2213,3925,25,24,11,36,21,10,1,3,9,14,15,13,17,21,11,15,9,5,3,3,5,11,3,1,9,0,3,11,9,3,5,3,1,3,3,0,1,0,1,0,0
2214,4484,9,26,37,2,17,24,1,17,1,6,29,9,17,17,13,19,17,4,17,17,9,18,17,1,1,14,3,0,5,6,9,8,1,3,5,4,1,2,1,0,0
2215,3572,28,30,22,26,0,8,2,15,20,11,18,28,8,9,4,8,12,13,4,15,8,3,0,2,4,3,8,4,0,4,8,0,4,1,0,3,0,0,0,0,0
2216,5923,15,29,17,13,35,25,13,29,7,9,5,8,11,8,3,0,23,18,7,11,15,17,17,13,7,5,11,3,11,7,5,8,7,4,5,0,3,2,1,0,0
2217,132,19,34,11,30,7,29,23,1,27,20,19,19,15,25,21,14,19,2,1,1,19,11,7,6,11,4,1,8,7,1,9,7,3,1,1,4,3,1,1,0,0
2218,8438,22,25,22,29,34,12,28,4,30,10,22,24,26,16,12,12,22,9,4,19,2,3,16,11,14,7,12,12,10,4,2,7,6,5,4,2,2,1,0,0,0
2219,7699,25,12,31,33,33,30,25,9,1,7,15,12,9,24,25,5,9,5,9,9,5,12,15,8,1,0,9,12,9,9,5,6,1,2,3,0,1,0,1,0,0
2220,9739,21,3,13,13,9,21,29,18,5,11,21,26,21,9,3,16,21,4,7,0,1,13,9,12,5,6,7,3,9,7,1,0,5,0,3,1,1,0,1,0,0
2221,9978,20,11,16,9,20,20,30,32,4,4,20,8,20,2,24,10,20,12,10,20,0,16,2,13,4,5,6,11,8,10,0,2,4,6,2,0,0,2,0,0,0
2222,2218,11,19,33,15,7,26,33,10,11,1,1,15,19,16,19,6,19,16,21,19,11,14,7,16,11,1,5,6,7,10,1,7,3,5,1,1,3,1,1,0,0
2223,3324,35,0,3,23,27,25,31,24,19,24,15,8,11,0,13,15,3,18,13,18,15,3,9,14,3,0,11,0,3,2,5,0,3,4,3,0,3,0,1,0,0
2224,9535,34,38,14,19,14,4,30,14,2,14,14,14,18,23,12,9,2,13,14,11,14,14,14,13,2,14,4,12,2,3,4,5,2,4,2,4,2,2,0,0,0
2225,1035,14,25,0,14,22,14,8,13,22,19,4,20,14,4,12,14,22,2,2,7,14,0,4,8,6,4,0,12,10,2,4,4,6,0,4,4,2,1,0,0,0
2226,1472,25,13,3,15,1,15,9,22,1,18,25,8,1,10,13,0,1,19,11,1,5,3,1,9,1,10,1,0,1,0,5,1,1,1,1,0,1,1,1,0,0
2227,9713,20,26,26,5,20,15,22,14,28,3,20,6,8,20,0,20,20,17,14,8,0,7,2,5,12,5,8,0,8,3,0,2,4,1,2,0,0,2,0,0,0
2228,6986,24,38,30,5,20,9,20,23,16,12,14,19,16,2,12,24,8,12,12,2,4,11,2,3,0,14,2,12,8,1,4,2,0,2,2,4,0,2,0,0,0
2229,2427,19,0,29,15,27,4,23,24,19,8,9,26,11,18,13,24,3,11,13,18,19,10,9,6,3,9,11,0,3,2,9,0,3,4,3,4,3,0,1,0,0
2230,26,30,18,6,32,18,20,20,30,14,23,0,25,6,9,18,15,6,13,8,6,10,6,0,3,14,0,6,5,6,8,0,0,6,6,0,0,2,0,0,0,0
2231,9303,6,24,26,18,6,6,4,30,14,2,6,22,6,15,24,11,6,19,8,6,6,7,6,4,14,6,6,11,6,8,6,6,6,6,0,1,2,0,0,0,0
2232,6365,37,34,15,35,25,7,11,31,13,17,7,20,21,16,21,12,13,12,9,7,17,15,7,11,13,7,7,8,1,9,7,7,5,0,1,2,1,1,1,0,0
2233,9658,12,17,36,32,8,12,8,20,12,2,2,18,12,8,4,12,20,7,20,5,12,17,8,8,12,2,12,4,8,9,2,8,4,5,2,2,0,2,0,0,0
2234,2628,12,28,16,35,28,12,28,7,4,10,22,6,12,19,2,2,4,20,18,19,12,16,10,11,4,7,12,2,4,7,2,1,4,5,4,2,0,1,0,0,0
2235,5456,27,35,29,34,11,2,33,29,11,6,17,9,23,20,9,2,11,17,7,2,7,10,11,16,11,2,9,9,11,7,7,2,3,2,5,2,3,2,1,0,0
2236,4089,35,38,17,14,23,30,25,32,27,19,5,7,23,14,25,0,11,5,21,2,15,17,5,8,11,5,9,12,11,10,5,5,3,2,5,0,3,2,1,0,0
2237,2328,30,33,36,26,6,5,18,27,14,19,0,21,26,24,20,0,6,19,16,12,10,17,6,1,14,0,12,7,6,5,0,6,6,5,0,0,2,0,0,0,0
2238,6659,1,24,9,19,33,26,33,3,17,30,21,12,5,15,11,21,9,10,3,12,1,9,15,16,1,6,5,11,9,3,1,6,1,5,3,1,1,0,1,0,0
2239,3244,5,32,1,36,5,20,25,29,5,11,5,20,13,5,19,0,5,5,7,20,5,1,5,8,5,5,13,6,5,7,5,5,5,6,5,0,1,2,1,0,0
2240,5811,16,21,12,23,12,31,6,24,8,2,6,15,24,3,8,11,0,7,2,3,16,12,12,6,8,6,10,8,0,2,6,3,0,3,0,1,0,0,0,0,0
2241,1780,11,6,23,11,27,1,19,30,11,6,21,3,15,0,19,1,3,8,19,15,11,4,9,2,11,6,1,6,3,8,1,0,3,1,3,1,3,0,1,0,0
2242,6861,23,8,25,29,23,18,25,32,15,26,23,24,11,5,21,13,23,8,21,11,3,6,5,8,15,8,11,8,11,10,3,5,7,4,5,3,3,2,1,0,0
2243,2480,6,15,16,28,18,1,10,15,6,28,6,11,22,9,2,11,6,19,4,15,6,16,0,10,6,6,8,2,6,4,6,0,6,1,0,1,2,0,0,0,0
2244,2036,29,6,13,29,9,29,9,6,5,13,9,17,1,18,19,4,21,6,17,15,9,13,9,9,5,9,1,6,9,6,9,0,5,1,3,4,1,0,1,0,0
2245,3016,37,18,9,19,33,2,11,12,5,2,27,25,9,24,5,12,21,6,1,9,17,9,15,11,5,12,9,5,9,1,7,6,5,2,3,2,1,0,1,0,0
2246,9964,12,14,0,23,8,27,16,11,20,4,2,27,20,8,14,12,20,0,0,20,12,0,8,16,4,2,6,1,8,0,2,8,4,6,2,2,0,2,0,0,0
2247,4713,27,13,23,34,19,27,33,10,3,2,7,10,27,19,13,12,19,22,21,13,7,4,1,16,3,7,13,0,7,10,7,1,3,6,1,2,3,1,1,0,0
2248,1051,27,34,19,28,7,2,1,22,19,19,7,27,23,16,21,12,19,21,11,16,7,0,7,1,3,7,9,8,7,0,7,7,3,2,1,2,3,1,1,0,0
2249,1791,22,18,30,30,30,32,22,6,6,14,12,6,18,21,18,7,6,8,6,18,2,11,12,5,6,12,4,5,6,6,2,3,6,4,0,2,2,0,0,0,0
2250,8800,34,7,14,17,22,14,2,25,18,12,4,11,14,4,20,14,10,13,14,7,14,14,4,2,2,4,0,7,10,3,4,4,2,0,4,4,2,1,0,0,0
2251,5998,21,17,5,27,5,26,23,23,29,6,11,20,5,23,17,16,5,3,1,5,1,5,5,6,13,11,5,4,5,1,1,5,5,5,5,1,1,2,1,0,0
2252,5218,16,14,4,17,32,16,6,23,16,2,26,17,16,14,14,11,8,19,12,2,16,4,14,6,0,11,2,1,8,1,6,5,0,2,2,1,0,2,0,0,0
2253,1063,8,13,8,29,4,13,2,7,16,7,28,12,20,13,0,3,16,0,18,13,8,8,4,2,0,13,6,0,4,7,8,4,0,6,4,3,0,1,0,0,0
2254,222,23,10,25,17,7,23,5,10,31,22,13,8,23,7,23,8,7,16,21,16,3,6,7,5,15,13,9,10,7,10,3,7,7,2,1,3,3,1,1,0,0
2255,978,14,4,26,29,10,9,26,31,30,27,4,28,2,19,4,9,22,21,20,16,14,7,10,9,14,4,2,4,10,9,4,1,6,2,4,4,2,1,0,0,0
2256,4202,30,13,18,6,34,10,10,13,30,17,10,5,10,7,0,0,22,10,2,10,10,18,16,10,14,10,10,0,10,2,0,7,6,3,4,0,2,1,0,0,0
2257,8725,21,6,15,33,9,1,33,0,29,4,21,7,1,18,19,21,21,15,11,15,1,15,9,16,13,6,1,6,9,0,1,0,5,1,3,1,1,0,1,0,0
2258,5252,20,4,34,16,16,20,2,28,20,25,10,16,20,25,4,20,4,5,6,13,0,15,16,2,4,10,6,4,4,6,0,7,4,6,4,0,0,1,0,0,0
2259,188,0,8,12,29,8,0,18,20,8,19,20,17,0,17,8,0,8,8,20,14,0,12,8,1,8,5,0,8,8,9,0,8,0,0,2,0,0,2,0,0,0
2260,8093,11,31,13,10,31,1,17,25,27,6,1,20,15,13,5,1,19,4,3,1,11,13,13,0,11,1,1,5,7,3,1,4,3,1,1,1,3,1,1,0,0
2261,395,39,4,1,36,19,24,1,7,15,27,19,5,3,10,17,9,7,6,7,10,19,1,1,1,15,4,3,4,7,7,9,1,7,3,1,4,3,1,1,0,0
2262,4189,34,21,36,8,6,34,28,24,2,8,24,28,6,6,8,19,18,16,2,6,14,17,6,11,2,9,6,8,6,2,4,6,2,6,0,4,2,0,0,0,0
2263,7426,13,16,3,7,1,13,7,4,21,15,13,3,13,19,3,18,13,11,15,13,13,3,1,7,5,13,13,3,1,4,3,1,5,6,1,3,1,1,1,0,0
2264,2521,1,18,7,9,21,11,15,0,25,4,21,17,25,21,5,6,9,20,11,18,1,7,3,15,9,6,11,5,9,0,1,3,1,4,3,1,1,0,1,0,0
2265,8039,8,37,36,14,4,3,32,25,24,0,28,11,24,13,24,18,16,3,14,10,8,17,4,15,8,13,10,11,4,3,8,4,0,3,4,3,0,1,0,0,0
2266,9990,15,5,33,21,23,25,11,8,31,30,5,26,11,14,5,0,23,8,19,11,15,14,5,11,15,5,11,5,11,8,5,5,7,4,5,0,3,2,1,0,0
2267,5959,15,4,27,9,7,30,15,22,7,10,25,21,23,7,17,20,7,15,11,16,15,8,7,15,7,10,9,4,7,0,5,7,7,2,1,0,3,1,1,0,0
2268,5582,14,30,22,22,30,9,32,9,6,8,24,7,2,3,4,24,6,8,20,9,14,3,12,15,6,9,2,4,6,9,4,3,6,2,0,4,2,0,0,0,0
2269,5834,13,4,33,9,13,8,13,13,5,12,13,9,1,22,17,18,13,9,13,1,13,14,13,13,5,13,1,4,1,2,3,4,5,1,1,3,1,1,1,0,0
2270,8198,5,30,7,30,21,0,7,18,5,19,15,7,21,21,17,0,21,21,7,0,5,7,3,7,5,0,7,4,9,7,5,3,5,0,3,0,1,0,1,0,0
2271,3712,32,6,10,25,24,7,22,21,16,28,12,25,0,15,6,2,0,5,10,0,12,10,6,5,0,12,0,6,0,10,2,6,0,0,0,2,0,0,0,0,0
2272,6022,12,10,4,1,16,2,14,10,4,11,22,15,16,7,10,7,4,2,10,16,12,4,16,14,4,7,2,10,4,10,2,7,4,2,4,2,0,1,0,0,0
2273,1297,7,10,9,26,7,22,31,31,23,11,7,4,15,7,23,2,7,3,9,1,7,9,7,14,7,7,1,10,7,9,7,7,7,1,1,2,3,1,1,0,0
2274,5082,10,12,30,12,30,20,8,9,2,10,0,2,6,12,12,10,18,12,20,6,10,11,12,8,2,0,6,12,6,9,0,3,2,6,0,0,2,0,0,0,0
2275,5380,34,32,6,0,26,24,26,23,18,10,14,17,10,8,6,9,2,20,12,17,14,6,8,9,2,14,10,6,2,1,4,8,2,3,2,4,2,2,0,0,0
2276,1409,25,16,15,2,13,15,23,16,17,10,25,20,1,4,3,15,1,21,5,1,5,15,13,6,1,10,1,3,1,5,5,4,1,1,1,0,1,1,1,0,0
2277,1761,24,12,2,22,0,14,2,21,16,6,24,2,0,9,12,4,0,11,10,0,4,2,0,2,0,9,0,12,0,10,4,0,0,0,0,4,0,0,0,0,0
2278,3741,8,4,16,22,28,33,32,10,8,18,28,19,12,10,4,18,16,9,10,19,8,16,10,15,8,13,12,4,4,10,8,1,0,5,4,3,0,1,0,0,0
2279,2174,15,11,7,30,35,10,25,26,15,21,5,3,3,8,11,0,23,14,15,17,15,7,17,8,15,5,3,11,11,4,5,8,7,3,5,0,3,2,1,0,0
2280,7217,14,10,24,21,34,19,22,25,14,4,4,1,26,7,10,24,22,20,14,19,14,5,16,5,14,4,12,10,10,3,4,7,6,5,4,4,2,1,0,0,0
2281,4570,26,25,22,2,34,26,6,22,18,18,16,8,26,25,12,16,10,15,0,19,6,3,16,6,2,1,12,12,10,0,6,7,2,5,4,1,2,1,0,0,0
2282,1223,29,16,13,16,25,24,1,16,5,27,19,15,17,25,3,14,13,4,5,10,9,13,7,1,5,4,3,3,1,5,9,7,5,3,1,4,1,1,1,0,0
2283,2388,32,13,18,7,28,7,8,28,8,8,22,2,0,10,0,12,16,22,6,7,12,18,10,8,8,7,0,0,4,6,2,1,0,0,4,2,0,1,0,0,0
2284,2600,20,13,8,19,16,15,4,10,28,1,10,0,8,25,0,10,4,4,10,1,0,8,16,4,12,10,8,0,4,10,0,7,4,1,4,0,0,1,0,0,0
2285,1235,7,19,29,32,7,17,29,10,15,10,7,4,3,16,19,2,7,6,21,10,7,10,7,12,15,7,3,6,7,10,7,7,7,3,1,2,3,1,1,0,0
2286,2298,35,37,1,14,31,10,31,7,19,14,25,5,3,13,11,5,19,9,7,10,15,1,13,14,3,10,3,11,7,7,5,4,3,3,1,0,3,1,1,0,0
2287,3640,34,27,14,18,18,29,28,21,10,2,24,22,22,18,14,9,18,15,10,15,14,14,0,11,10,9,8,1,6,10,4,0,2,1,0,4,2,0,0,0,0
2288,3364,25,28,7,1,13,15,7,19,9,6,25,18,1,22,15,0,1,0,19,1,5,7,13,7,9,10,1,2,1,8,5,4,1,1,1,0,1,1,1,0,0
2289,7857,1,27,15,21,9,6,7,3,9,2,21,14,13,9,1,16,9,3,3,6,1,15,9,7,9,6,13,1,9,3,1,0,1,6,3,1,1,0,1,0,0
2290,869,32,6,28,12,0,22,12,30,8,5,12,18,8,9,6,2,0,1,8,15,12,9,0,12,8,12,8,6,0,8,2,0,0,1,0,2,0,0,0,0,0
2291,5024,39,29,23,24,23,4,13,5,7,16,29,3,11,23,3,24,23,5,5,11,19,4,5,13,7,14,11,3,11,5,9,5,7,4,5,4,3,2,1,0,0
2292,4240,15,14,17,8,11,30,17,17,7,13,5,3,23,2,1,20,23,8,17,2,15,17,11,0,7,5,9,1,11,6,5,2,7,2,5,0,3,2,1,0,0
2293,2523,34,31,36,7,10,19,32,1,26,28,4,16,26,10,18,24,10,7,12,19,14,17,10,15,10,4,12,5,10,1,4,1,2,5,4,4,2,1,0,0,0
2294,7797,21,30,15,22,9,26,31,21,21,21,21,28,5,0,17,11,21,9,21,12,1,15,9,14,5,6,5,4,9,10,1,0,5,5,3,1,1,0,1,0,0
2295,8207,25,19,15,1,25,0,13,31,1,9,25,20,21,25,19,5,1,6,9,7,5,15,7,13,1,10,7,6,1,9,5,7,1,0,1,0,1,1,1,0,0
2296,8354,4,0,24,1,24,9,6,30,20,4,24,28,16,6,0,9,12,20,8,9,4,5,6,6,4,9,2,0,0,8,4,6,4,2,0,4,0,0,0,0,0
2297,2548,20,28,12,26,4,25,2,1,4,25,10,25,4,4,2,5,4,11,12,4,0,12,4,2,4,10,4,2,4,1,0,4,4,4,4,0,0,1,0,0,0
2298,7887,19,19,29,1,7,4,17,7,19,8,19,22,11,16,19,19,19,9,7,4,19,10,7,0,3,4,11,6,7,7,9,7,3,4,1,4,3,1,1,0,0
2299,6417,34,28,34,17,34,29,32,28,18,17,4,6,22,25,2,24,10,20,6,1,14,15,16,15,2,4,8,2,10,6,4,7,2,1,4,4,2,1,0,0,0
2300,9603,18,23,8,34,26,13,12,17,18,30,8,7,6,17,10,3,2,12,6,20,18,8,8,12,2,8,6,10,2,6,8,8,2,6,2,3,2,2,0,0,0
2301,2454,33,28,3,30,1,18,21,16,17,9,13,26,25,10,15,8,1,2,5,4,13,3,1,4,1,13,11,2,1,5,3,1,1,4,1,3,1,1,1,0,0
2302,3895,8,0,36,9,0,3,2,0,24,8,18,28,24,9,0,13,0,16,0,3,8,17,0,2,8,3,10,0,0,0,8,0,0,3,0,3,0,0,0,0,0
2303,8903,4,9,12,35,24,14,28,15,28,13,24,19,0,6,22,4,12,7,4,0,4,12,6,11,12,9,0,9,0,4,4,6,4,0,0,4,0,0,0,0,0
2304,9588,38,1,12,36,34,28,6,16,30,24,28,15,14,16,14,3,22,0,16,7,18,12,16,6,14,13,0,1,10,5,8,7,6,0,4,3,2,1,0,0,0
2305,5151,27,14,15,13,35,7,21,29,3,20,17,14,7,26,1,22,11,11,7,14,7,15,17,4,3,2,7,1,11,7,7,8,3,0,5,2,3,2,1,0,0
2306,6231,39,36,11,36,27,14,1,3,23,14,9,17,7,18,23,4,15,4,3,0,19,11,9,1,7,9,7,10,3,3,9,0,7,0,3,4,3,0,1,0,0
2307,7333,0,6,32,7,24,5,30,30,8,22,0,8,12,24,6,15,0,20,8,12,0,13,6,13,8,0,12,6,0,8,0,6,0,5,0,0,0,0,0,0,0
2308,7328,20,3,20,6,12,20,16,21,28,27,0,22,20,3,16,15,12,2,10,6,0,1,12,16,12,0,6,3,0,10,0,3,4,6,0,0,0,0,0,0,0
2309,5364,37,31,21,35,1,22,7,10,13,0,7,1,1,19,5,12,13,10,21,1,17,2,1,7,13,7,1,5,1,10,7,1,5,1,1,2,1,1,1,0,0
2310,8965,10,35,30,27,14,15,30,32,2,7,20,18,22,14,22,5,2,6,10,8,10,11,14,13,2,5,8,9,2,10,0,5,2,1,2,0,2,2,0,0,0
2311,1640,10,36,24,23,6,15,10,9,26,1,0,14,22,6,10,10,18,11,20,15,10,5,6,10,10,0,8,10,6,9,0,6,2,1,0,0,2,0,0,0,0
2312,3687,11,8,11,6,11,26,15,14,27,18,11,28,19,11,21,21,11,13,3,5,11,11,11,15,11,11,5,8,11,3,1,2,3,5,5,1,3,2,1,0,0
2313,632,16,18,4,3,0,6,32,15,24,11,6,24,20,9,18,1,0,16,4,6,16,4,0,15,8,6,6,5,0,4,6,0,0,6,0,1,0,0,0,0,0
2314,7137,16,23,10,19,32,21,30,11,24,6,26,4,0,23,10,11,8,6,0,14,16,10,14,13,8,11,0,10,8,0,6,5,0,0,2,1,0,2,0,0,0
2315,7421,29,0,25,5,9,34,7,12,5,30,9,9,13,0,13,19,21,19,1,6,9,6,9,7,5,9,13,0,9,1,9,0,5,6,3,4,1,0,1,0,0
2316,3130,22,8,30,36,26,17,2,26,6,27,2,3,10,17,8,17,14,17,4,17,2,11,8,2,6,2,10,8,2,4,2,8,6,3,2,2,2,2,0,0,0
2317,3471,18,19,24,30,34,13,26,4,26,6,28,3,6,25,6,18,10,1,4,13,18,5,16,9,10,13,6,6,10,4,8,7,2,6,4,3,2,1,0,0,0
2318,7266,7,37,37,22,19,12,7,13,7,14,7,27,19,19,11,7,7,13,13,19,7,18,1,7,7,7,5,11,7,2,7,1,7,5,1,2,3,1,1,0,0
2319,1854,7,15,31,4,15,27,15,24,23,21,27,4,27,24,15,7,15,8,13,6,7,12,15,15,7,12,13,2,3,2,7,6,7,6,3,2,3,0,1,0,0
2320,9072,20,15,24,5,12,25,4,6,4,4,0,18,4,3,2,5,12,18,6,18,0,5,12,4,4,0,4,2,0,6,0,3,4,4,0,0,0,0,0,0,0
2321,1267,5,35,27,35,29,5,25,8,21,2,5,12,5,11,9,0,5,9,19,5,5,8,11,8,5,5,5,9,5,8,5,2,5,5,5,0,1,2,1,0,0
2322,6686,21,38,37,4,17,26,17,32,29,1,11,28,5,17,25,6,5,22,21,5,1,18,17,0,13,11,5,12,5,10,1,8,5,5,5,1,1,2,1,0,0
2323,7264,34,31,12,3,10,29,22,1,18,17,4,2,22,10,18,24,10,4,12,1,14,12,10,5,2,4,8,5,10,1,4,1,2,1,4,4,2,1,0,0,0
2324,8331,19,32,27,10,35,24,17,11,19,15,29,28,3,8,19,19,11,5,11,17,19,8,17,0,3,14,3,6,11,0,9,8,3,3,5,4,3,2,1,0,0
2325,5990,7,18,23,34,27,22,33,9,23,12,27,15,15,18,5,17,15,17,9,15,7,4,9,16,7,12,1,5,3,9,7,0,7,1,3,2,3,0,1,0,0
2326,7733,32,20,28,35,20,17,32,8,8,4,2,9,24,20,20,17,8,17,8,17,12,9,2,15,8,2,10,7,8,8,2,2,0,3,2,2,0,2,0,0,0
2327,1234,37,12,3,2,33,12,7,21,13,0,27,4,5,24,25,2,21,3,21,12,17,3,15,7,13,12,5,12,9,10,7,6,5,5,3,2,1,0,1,0,0
2328,97,33,27,7,16,21,23,7,15,1,7,3,26,9,21,1,23,9,16,15,9,13,7,3,7,1,3,9,1,9,4,3,3,1,2,3,3,1,0,1,0,0
2329,6322,18,25,16,11,10,23,12,13,18,22,28,20,2,1,12,18,10,7,2,16,18,16,10,12,2,13,2,12,10,2,8,1,2,2,4,3,2,1,0,0,0
2330,5833,15,15,17,16,3,30,3,0,7,28,15,18,23,12,15,5,15,15,11,9,15,17,3,3,7,0,9,2,3,0,5,3,7,2,3,0,3,0,1,0,0
2331,3716,39,31,37,26,7,14,27,22,15,28,19,21,7,25,5,24,7,18,11,7,19,18,7,10,15,4,7,5,7,0,9,7,7,0,1,4,3,1,1,0,0
2332,615,36,5,22,22,20,26,2,32,28,6,26,24,12,2,18,16,20,7,10,5,16,3,2,2,12,11,12,5,8,10,6,2,4,5,2,1,0,2,0,0,0
2333,4948,4,2,16,31,20,24,32,5,12,14,14,1,24,2,2,14,20,15,16,17,4,16,2,15,12,14,10,2,8,5,4,2,4,3,2,4,0,2,0,0,0
2334,5493,29,15,5,33,21,19,9,21,13,10,9,5,5,12,15,9,21,18,21,12,9,5,3,9,13,9,5,2,9,10,9,3,5,5,3,4,1,0,1,0,0
2335,9864,26,0,4,35,18,11,6,0,10,12,6,6,18,0,0,11,18,10,0,18,6,4,0,6,10,6,4,0,6,0,6,0,2,4,0,1,2,0,0,0,0
2336,1762,26,31,10,23,22,21,30,28,10,19,16,19,14,22,18,1,10,17,6,7,6,10,4,13,10,1,0,5,10,6,6,4,2,0,4,1,2,1,0,0,0
2337,4601,31,35,9,13,11,6,5,8,15,23,11,4,27,20,9,16,23,0,19,20,11,9,11,5,15,11,13,9,11,8,1,2,7,6,5,1,3,2,1,0,0
2338,1851,8,3,2,10,12,8,18,24,8,29,18,3,8,21,16,18,0,1,2,15,8,2,12,1,8,3,8,3,0,2,8,3,0,1,0,3,0,0,0,0,0
2339,6584,20,0,4,10,24,25,26,24,4,30,0,12,4,15,0,15,12,5,2,18,0,4,6,9,4,0,4,0,0,2,0,6,4,4,0,0,0,0,0,0,0
2340,947,25,4,5,8,13,10,17,31,9,28,25,5,17,4,17,20,1,10,9,10,5,5,13,0,9,10,3,4,1,9,5,4,1,3,1,0,1,1,1,0,0
2341,858,34,1,18,8,10,29,32,19,26,27,4,8,22,19,14,4,10,16,8,1,14,18,10,15,10,4,8,1,10,8,4,1,2,1,4,4,2,1,0,0,0
2342,9348,38,4,24,15,34,23,16,13,22,24,28,9,2,25,4,8,22,13,2,16,18,5,16,16,6,13,2,4,10,2,8,7,6,2,4,3,2,1,0,0,0
2343,1257,7,22,27,17,7,32,15,7,7,25,7,4,11,7,9,17,7,6,7,4,7,8,7,15,7,7,11,9,7,7,7,7,7,4,1,2,3,1,1,0,0
2344,6620,31,24,31,1,3,6,31,24,23,11,21,22,27,3,11,11,15,1,13,6,11,12,3,14,7,6,13,11,3,2,1,3,7,6,3,1,3,0,1,0,0
2345,8903,12,1,20,0,28,32,12,31,4,7,22,18,4,19,14,2,4,12,20,4,12,1,10,12,4,7,4,1,4,9,2,1,4,4,4,2,0,1,0,0,0
2346,5513,29,19,27,24,1,29,15,13,13,7,19,6,1,19,19,14,13,19,13,1,9,8,1,15,13,4,1,6,1,2,9,1,5,1,1,4,1,1,1,0,0
2347,8143,25,17,13,8,5,10,33,32,17,4,5,19,17,23,17,15,17,2,21,17,5,13,5,16,1,5,3,4,5,10,5,5,1,3,5,0,1,2,1,0,0
2348,3677,34,10,30,20,10,9,32,22,18,11,4,21,2,1,10,14,10,13,0,16,14,11,10,15,2,4,2,10,10,0,4,1,2,2,4,4,2,1,0,0,0
2349,90,39,10,13,11,7,34,33,4,23,1,19,15,27,25,23,4,7,13,15,13,19,13,7,16,7,4,13,10,7,4,9,7,7,6,1,4,3,1,1,0,0
2350,204,27,15,29,23,15,17,21,27,27,9,27,15,3,24,15,22,3,3,5,3,7,10,15,4,11,12,3,2,3,5,7,6,3,3,3,2,3,0,1,0,0
2351,3697,36,0,32,35,0,26,2,3,28,28,6,1,12,9,0,1,12,18,14,12,16,13,0,2,12,6,12,0,0,3,6,0,4,5,0,1,0,0,0,0,0
2352,5054,33,7,27,28,25,18,11,16,17,26,13,13,25,25,7,13,1,11,5,4,13,8,7,11,1,13,11,7,1,5,3,7,1,4,1,3,1,1,1,0,0
2353,7245,33,24,27,13,33,13,13,24,1,12,3,20,13,15,11,18,9,6,13,6,13,8,15,13,1,3,13,11,9,2,3,6,1,6,3,3,1,0,1,0,0
2354,2262,38,27,18,0,6,23,0,21,22,18,18,27,2,24,14,13,6,22,10,9,18,18,6,0,6,3,2,1,6,10,8,6,6,2,0,3,2,0,0,0,0
2355,5695,6,29,12,17,2,26,20,14,14,23,26,10,26,11,16,1,14,14,14,5,6,12,2,3,14,11,12,3,2,3,6,2,6,5,2,1,2,2,0,0,0
2356,2006,39,31,11,28,7,29,21,4,31,8,19,19,15,16,5,24,7,16,15,1,19,11,7,4,15,4,1,5,7,4,9,7,7,1,1,4,3,1,1,0,0
2357,9572,12,23,34,2,20,17,4,14,12,28,2,11,24,11,10,7,20,4,14,17,12,15,2,4,12,2,10,10,8,3,2,2,4,3,2,2,0,2,0,0,0
