3098,5262,16,8,10,22,20,16,10,18,1,0,11,10,8,8,10,8,9,4,7,0,1,0,1,4,0,0,1,0,0,0
3099,400,14,3,0,1,3,15,7,21,3,3,6,9,0,7,3,3,1,3,10,3,0,7,3,3,3,3,0,1,0,0
3100,16,2,3,13,19,8,7,10,5,10,3,3,13,9,7,13,3,6,7,5,3,4,7,3,1,3,3,1,1,0,0
3101,4465,8,6,20,14,3,2,18,2,20,18,17,2,5,2,8,6,1,2,2,8,2,2,6,2,3,2,2,0,0,0
3102,9302,7,2,1,14,18,22,14,10,16,18,11,10,4,14,13,2,1,10,10,8,1,6,2,4,3,2,1,0,0,0
3103,4986,3,21,17,9,10,17,6,19,14,5,2,17,0,9,5,7,9,5,8,5,8,1,0,5,0,1,2,1,0,0
3104,4011,11,12,7,8,11,4,8,6,19,16,15,16,3,4,1,12,8,4,6,6,7,4,5,4,1,0,1,0,0,0
3105,2540,14,24,8,2,0,20,8,16,17,0,10,8,0,4,5,10,2,8,5,0,8,4,3,2,0,0,2,0,0,0
3106,7560,14,27,0,9,22,3,20,21,6,7,3,9,14,3,12,13,9,3,10,7,0,3,6,3,2,3,0,1,0,0
3107,7784,25,14,2,10,13,2,0,0,14,18,12,2,11,10,8,0,10,2,0,8,2,2,0,2,3,2,2,0,0,0
3108,5403,23,2,9,4,16,18,19,18,9,6,0,0,4,10,6,2,4,6,7,6,0,2,2,0,1,2,0,0,0,0
3109,1561,8,13,17,9,2,17,5,19,20,17,17,17,0,9,2,13,9,5,8,7,8,1,6,5,2,1,2,1,0,0
3110,3655,14,8,25,22,13,16,3,16,1,8,9,16,11,8,13,8,9,4,5,8,7,0,1,4,3,0,1,0,0,0
3111,3130,3,12,25,16,4,4,15,6,19,4,18,16,12,12,4,12,3,4,6,4,7,4,5,4,4,0,1,0,0,0
3112,4596,10,11,16,3,23,7,15,3,4,3,4,7,1,15,13,11,3,7,3,3,7,7,4,1,3,3,1,1,0,0
3113,2181,17,19,5,7,15,11,0,13,5,15,12,5,8,11,5,5,7,11,2,5,5,3,5,5,0,3,2,1,0,0
3114,857,14,14,25,22,24,22,21,8,7,14,12,16,14,14,4,0,9,10,8,4,7,6,0,4,4,2,1,0,0,0
3115,4771,27,17,15,23,7,9,0,11,3,17,14,15,9,1,12,3,10,9,0,7,6,1,3,3,2,1,0,1,0,0
3116,8505,25,9,5,11,11,5,15,9,2,1,6,5,2,13,11,9,11,5,9,1,5,5,2,5,1,1,2,1,0,0
3117,2947,25,24,0,0,23,12,19,8,3,8,0,0,6,12,3,10,0,0,8,8,0,4,3,0,3,0,0,0,0,0
3118,2070,17,3,14,1,21,11,1,17,17,11,14,5,8,3,11,3,1,11,6,1,5,3,3,5,1,3,2,1,0,0
3119,9877,15,23,16,9,19,19,3,7,16,19,7,7,7,3,4,9,9,7,7,9,7,3,2,1,4,3,1,1,0,0
3120,4176,15,6,1,16,18,10,4,14,13,18,4,10,14,2,13,6,3,10,3,8,1,2,6,4,3,2,1,0,0,0
3121,3446,28,17,19,15,12,1,15,7,10,17,13,1,2,1,7,3,2,1,7,7,1,1,3,1,2,1,1,1,0,0
3122,4265,2,13,14,21,14,17,8,3,20,9,14,5,7,9,14,13,8,5,3,9,5,1,6,5,4,1,2,1,0,0
3123,8587,12,16,21,22,7,12,0,6,9,12,12,12,13,4,12,2,9,0,6,2,3,4,2,0,2,0,0,0,0,0
3124,9624,15,8,4,4,19,16,1,0,1,4,2,4,12,0,4,8,4,4,0,4,4,0,1,4,4,0,1,0,0,0
3125,4676,12,19,0,19,17,3,17,13,12,7,10,9,8,3,12,5,6,3,2,7,0,3,5,3,2,3,0,1,0,0
3126,2223,3,6,11,8,17,14,12,14,20,2,14,2,0,14,2,6,8,2,3,2,2,6,6,2,2,2,2,0,0,0
3127,4396,26,22,4,14,20,22,8,20,1,10,9,4,14,6,10,8,1,10,9,0,4,6,1,4,0,2,1,0,0,0
3128,5432,21,17,9,15,8,21,21,19,3,13,18,9,9,5,3,3,2,9,8,3,0,5,3,3,3,1,0,1,0,0
3129,3235,4,24,16,14,23,4,4,20,10,8,2,16,13,4,13,10,1,4,9,8,7,4,3,4,3,0,1,0,0,0
3130,8143,26,12,18,4,14,12,8,16,12,4,0,0,3,4,9,12,4,0,5,4,0,4,5,0,4,0,0,0,0,0
3131,4174,12,7,7,19,17,19,10,7,7,7,2,7,3,11,7,7,6,7,7,7,7,3,0,1,2,3,1,1,0,0
3132,174,16,2,8,4,17,2,12,12,2,2,14,8,1,10,2,2,4,2,1,2,8,2,2,2,2,2,2,0,0,0
3133,1597,14,14,13,12,0,22,2,4,7,10,16,4,13,6,10,0,12,10,4,0,4,6,0,4,0,2,1,0,0,0
3134,5960,9,21,12,13,17,9,17,17,0,17,12,3,15,9,12,7,0,9,6,7,3,1,0,3,2,1,0,1,0,0
3135,6239,25,9,13,1,24,13,3,13,16,9,2,13,8,13,4,9,1,1,2,9,4,5,2,1,4,1,1,1,0,0
3136,9346,6,12,26,2,18,8,19,18,5,8,12,8,6,8,8,12,2,8,7,8,8,0,5,2,3,0,2,0,0,0
3137,2400,21,19,5,15,6,11,21,5,5,11,13,5,2,11,11,5,2,11,5,1,5,3,5,5,1,3,2,1,0,0
3138,2561,24,11,17,11,15,23,1,21,11,15,7,17,2,15,5,11,11,11,10,5,8,7,4,5,0,3,2,1,0,0
3139,4198,15,2,14,4,15,14,22,6,2,10,11,14,5,14,5,2,4,2,6,0,5,6,2,2,0,2,2,0,0,0
3140,2065,24,17,11,15,16,5,15,3,17,1,16,11,8,13,11,3,2,5,3,1,2,5,3,5,1,1,2,1,0,0
3141,9415,19,9,2,13,22,5,1,15,2,17,12,11,7,13,2,9,0,5,4,7,2,5,2,5,2,1,2,1,0,0
3142,6808,22,0,21,22,14,12,19,6,0,4,13,12,16,4,9,0,9,0,6,4,3,4,0,0,4,0,0,0,0,0
3143,2351,19,3,11,11,23,11,3,21,17,3,6,11,4,3,8,3,11,11,10,3,2,3,3,5,3,3,2,1,0,0
3144,8470,13,3,18,11,19,3,11,9,3,19,13,9,9,3,9,3,11,3,9,9,0,3,3,3,4,3,0,1,0,0
3145,5246,24,6,17,8,20,14,11,0,20,10,13,8,8,14,5,6,8,2,0,0,8,6,6,2,0,2,2,0,0,0
3146,4760,10,9,0,23,3,9,15,1,9,13,15,9,11,9,3,9,10,9,1,3,0,1,2,3,3,1,0,1,0,0
3147,3601,19,13,7,13,3,13,3,9,13,13,3,7,11,5,13,13,0,1,9,3,7,5,6,1,3,1,1,1,0,0
3148,5574,0,8,5,8,7,8,18,16,8,12,6,14,1,0,2,8,8,8,5,2,5,0,1,2,2,0,2,0,0,0
3149,9360,1,0,20,24,2,8,12,8,14,12,0,2,16,0,2,0,11,8,8,2,2,0,0,2,2,0,2,0,0,0
3150,7938,25,19,4,9,14,7,18,13,19,19,1,13,14,15,4,5,9,7,2,9,4,7,5,1,4,3,1,1,0,0
3151,3129,13,14,6,14,14,6,2,6,0,14,14,6,6,6,9,0,1,6,6,4,6,6,0,0,4,2,0,0,0,0
3152,4342,18,14,14,12,16,14,5,8,14,6,3,14,5,6,11,0,12,2,8,6,5,6,0,2,1,2,2,0,0,0
3153,9522,5,5,9,25,20,21,22,7,12,5,8,9,7,5,0,5,12,9,7,5,0,5,5,3,0,1,0,1,0,0
3154,9712,23,20,0,20,22,12,4,12,6,12,4,0,16,4,12,6,7,0,1,2,0,4,6,0,2,0,0,0,0,0
3155,9852,20,4,14,4,20,8,1,12,11,0,11,14,15,8,5,4,4,8,1,0,5,0,4,2,0,0,2,0,0,0
3156,7260,3,23,2,9,17,11,9,3,2,7,2,11,12,11,2,9,9,11,3,7,2,3,2,5,2,3,2,1,0,0
3157,1429,5,22,10,12,5,22,7,12,1,10,17,10,16,6,10,8,12,10,1,0,1,6,1,4,0,2,1,0,0,0
3158,2122,9,22,5,18,0,2,15,12,8,10,8,14,6,10,5,8,5,2,1,0,5,2,1,2,0,2,2,0,0,0
3159,8718,12,21,6,25,24,21,0,21,0,9,12,15,9,13,9,7,12,9,10,9,6,5,0,3,4,1,0,1,0,0
3160,1484,13,13,10,23,13,1,13,19,13,13,9,1,10,9,13,13,10,1,8,3,1,1,6,1,3,1,1,1,0,0
3161,7888,22,4,6,16,1,0,15,16,18,16,4,6,4,8,6,4,3,0,5,6,6,0,4,0,1,0,0,0,0,0
3162,316,22,23,10,17,23,7,21,3,16,3,8,1,6,15,13,9,4,7,3,3,1,7,2,1,3,3,1,1,0,0
3163,9538,21,19,25,17,14,7,14,1,19,19,17,7,8,15,4,5,4,7,1,9,7,7,5,1,4,3,1,1,0,0
3164,9496,2,22,7,6,9,22,17,12,1,14,9,16,1,14,4,8,6,10,1,4,7,6,1,4,4,2,1,0,0,0
3165,1646,27,17,18,15,16,21,6,7,3,1,15,9,0,13,6,3,2,9,7,1,0,5,3,3,1,1,0,1,0,0
3166,3847,24,13,22,19,9,13,10,17,13,9,2,13,11,5,4,13,6,1,6,9,4,5,6,1,4,1,1,1,0,0
3167,6515,10,16,10,6,21,16,20,18,16,16,5,10,5,0,1,2,6,4,7,6,1,0,2,4,1,0,1,0,0,0
3168,9228,26,23,21,25,12,3,3,13,9,7,16,3,16,3,12,9,12,3,2,7,3,3,2,3,2,3,0,1,0,0
3169,5753,3,19,13,21,7,7,18,21,19,7,14,13,3,15,7,5,8,7,10,7,4,7,5,1,2,3,1,1,0,0
3170,2289,17,18,5,18,16,2,15,10,11,6,0,14,11,10,11,4,5,2,10,6,5,2,4,2,1,2,2,0,0,0
3171,6917,15,10,2,18,22,2,22,0,17,2,18,2,14,2,2,10,5,2,0,2,2,2,3,2,2,2,2,0,0,0
3172,7501,27,25,11,7,12,17,4,17,11,17,14,11,4,1,2,11,7,5,6,7,2,1,4,5,2,1,2,1,0,0
3173,9812,4,24,26,22,14,8,0,10,17,4,10,8,10,0,14,10,9,8,10,4,8,0,3,2,4,0,2,0,0,0
3174,9740,16,0,5,0,19,8,15,16,14,4,17,14,15,0,14,0,0,8,5,4,5,0,0,2,4,0,2,0,0,0
3175,2142,25,23,17,17,5,23,22,1,2,15,10,17,2,7,5,9,4,11,1,5,8,7,2,5,0,3,2,1,0,0
3176,8143,26,14,14,4,5,14,21,8,14,10,6,14,16,6,5,0,4,2,8,0,5,6,0,2,0,2,2,0,0,0
3177,4709,0,2,22,18,12,10,19,12,16,2,17,4,6,2,7,2,5,10,1,2,4,2,2,4,2,2,1,0,0,0
3178,4833,11,21,3,19,21,21,16,9,0,1,14,3,7,5,6,7,6,9,9,1,3,5,0,3,1,1,0,1,0,0
3179,6925,24,8,22,10,12,16,6,14,1,12,3,4,1,8,7,8,10,4,3,2,4,0,1,4,2,0,1,0,0,0
3180,4684,12,4,23,2,16,20,4,6,11,16,16,14,10,4,11,4,2,8,6,6,5,4,4,2,1,0,2,0,0,0
3181,8574,17,19,2,23,3,23,2,21,5,3,10,11,1,7,8,5,10,11,10,3,2,7,5,5,3,3,2,1,0,0
3182,5740,27,22,5,18,3,2,17,10,8,18,9,14,9,10,8,8,5,2,10,8,5,2,1,2,3,2,2,0,0,0
3183,772,23,2,19,2,13,10,9,16,16,18,7,10,13,10,13,2,2,10,5,8,1,2,2,4,3,2,1,0,0,0
3184,3759,11,13,3,9,22,9,20,9,6,17,11,3,5,9,12,13,9,9,9,7,3,1,6,3,2,1,0,1,0,0
3185,8966,5,17,5,11,3,17,6,11,17,13,6,5,8,9,8,3,11,5,0,3,5,1,3,5,3,1,2,1,0,0
3186,1679,9,12,20,14,0,8,2,0,5,0,7,2,7,0,5,12,1,8,0,0,2,0,5,2,0,0,2,0,0,0
3187,9808,25,7,21,23,14,15,6,1,0,19,12,3,12,15,9,7,10,3,1,9,3,7,0,3,4,3,0,1,0,0
3188,4733,26,23,6,3,17,15,7,3,9,7,14,15,8,15,12,9,3,3,3,7,6,7,2,3,2,3,0,1,0,0
3189,2497,5,2,21,12,4,18,3,4,9,14,7,12,2,10,9,2,12,6,4,4,3,2,2,0,4,2,0,0,0,0
3190,2598,13,9,22,7,10,13,15,21,16,5,1,13,15,5,10,9,7,1,10,5,4,5,2,1,0,1,1,1,0,0
3191,3927,14,5,4,25,6,1,2,13,19,1,11,13,8,1,1,5,12,1,2,1,4,1,5,1,1,1,1,1,0,0
3192,6315,16,20,1,2,3,4,5,14,13,8,10,10,6,12,13,6,2,4,3,8,1,4,6,4,3,0,1,0,0,0
3193,2652,20,15,2,23,19,23,7,5,8,19,5,11,4,15,14,1,10,11,5,9,2,7,1,5,4,3,2,1,0,0
3194,6974,27,27,16,23,21,19,17,13,13,11,9,7,3,11,1,13,10,7,2,1,7,3,6,1,1,3,1,1,0,0
3195,3858,5,2,17,14,2,2,16,8,2,2,11,8,3,2,2,2,1,2,8,2,8,2,2,2,2,2,2,0,0,0
3196,4532,25,22,16,18,17,10,0,20,1,2,10,16,9,2,7,8,5,10,9,2,7,2,1,4,2,2,1,0,0,0
3197,5774,17,13,10,21,24,1,2,17,13,9,14,1,8,1,4,13,8,1,6,9,1,1,6,1,4,1,1,1,0,0
3198,414,0,4,24,4,7,0,7,18,18,12,17,6,16,0,12,4,4,0,7,2,6,0,4,0,2,0,0,0,0,0
3199,1634,27,20,19,4,11,4,6,12,13,16,4,10,13,4,1,6,4,4,1,6,1,4,6,4,1,0,1,0,0,0
3200,6729,24,11,15,3,10,15,18,19,18,15,17,15,9,7,0,11,3,3,8,5,6,7,4,3,0,3,0,1,0,0
3201,4357,6,18,24,2,23,18,13,20,18,18,0,6,4,2,3,4,2,6,9,8,6,2,4,0,3,2,0,0,0,0
3202,5646,20,6,11,20,8,14,1,4,20,18,8,2,6,6,8,6,7,2,4,8,2,6,6,2,3,2,2,0,0,0
3203,7601,13,21,3,1,8,9,5,1,0,13,6,3,3,9,3,7,1,9,1,3,3,1,0,3,3,1,0,1,0,0
3204,3282,9,24,26,24,7,20,17,16,17,12,5,8,14,4,2,10,11,8,5,2,8,4,3,2,2,0,2,0,0,0
3205,2180,23,0,1,16,16,4,21,14,7,16,15,10,1,4,1,0,3,4,3,6,1,4,0,4,1,0,1,0,0,0
3206,9748,25,27,7,1,16,19,15,17,13,11,2,7,13,11,1,13,1,7,6,1,7,3,6,1,1,3,1,1,0,0
3207,9794,7,23,16,11,6,19,22,5,16,11,2,7,9,11,1,9,11,7,5,1,7,3,2,1,1,3,1,1,0,0
3208,1711,1,2,4,20,10,10,16,8,16,10,11,4,14,10,10,2,7,10,8,0,4,2,2,4,0,2,1,0,0,0
3209,6656,9,17,6,1,15,9,5,19,3,5,7,15,1,9,0,3,1,9,8,5,6,1,3,3,0,1,0,1,0,0
3210,9504,23,25,10,17,24,1,13,21,4,9,14,1,14,1,4,11,4,1,10,9,1,1,4,1,4,1,1,1,0,0
3211,7087,6,16,22,22,6,4,1,14,16,16,14,4,3,12,1,2,9,4,3,6,4,4,2,4,1,0,1,0,0,0
3212,7294,8,27,16,17,1,7,3,7,13,11,18,7,14,15,1,13,4,7,7,1,7,7,6,1,1,3,1,1,0,0
3213,2506,1,11,10,19,18,19,1,9,4,3,1,1,13,11,13,11,6,7,9,3,1,3,4,1,3,3,1,1,0,0
3214,2479,12,26,14,12,6,14,18,14,5,6,4,14,5,6,11,12,12,2,3,6,5,6,5,2,1,2,2,0,0,0
3215,7640,11,13,10,3,21,1,4,19,13,1,7,1,3,1,1,13,3,1,8,1,1,1,6,1,1,1,1,1,0,0
3216,6018,17,5,19,7,4,13,22,19,19,9,1,1,5,13,4,5,7,1,8,9,1,5,5,1,4,1,1,1,0,0
3217,3051,24,4,26,18,15,20,18,8,11,0,5,8,0,12,5,4,5,8,8,0,8,4,4,2,0,0,2,0,0,0
3218,4578,9,8,17,24,17,20,0,2,8,12,16,8,1,12,2,8,11,8,2,2,8,4,1,2,2,0,2,0,0,0
3219,9901,27,3,6,3,15,3,17,5,3,15,18,15,15,3,0,3,3,3,5,5,6,3,3,3,0,3,0,1,0,0
3220,2466,17,10,12,18,17,18,11,8,3,2,1,12,0,2,12,10,5,6,8,2,3,2,3,0,2,2,0,0,0,0
3221,6300,2,22,10,20,11,22,3,4,1,6,14,10,8,14,1,8,7,10,4,6,1,6,1,4,1,2,1,0,0,0
3222,2134,5,9,20,7,9,17,6,15,2,9,6,11,6,1,14,9,7,5,4,9,2,1,2,5,4,1,2,1,0,0
3223,7855,13,16,20,2,3,20,3,20,2,8,4,2,1,4,8,2,2,8,9,8,2,4,2,2,3,0,2,0,0,0
3224,1882,22,20,7,18,17,16,15,16,13,12,14,16,14,0,7,6,5,4,5,2,7,0,6,4,2,0,1,0,0,0
3225,2509,0,23,10,1,9,19,0,21,16,19,15,1,9,3,4,9,1,7,10,9,1,3,2,1,4,3,1,1,0,0
3226,2930,10,2,18,18,18,6,15,16,9,18,13,0,2,6,3,2,5,6,5,8,0,6,2,0,3,2,0,0,0,0
3227,2061,17,22,12,10,13,6,7,14,15,18,12,12,15,6,3,8,10,6,3,8,3,6,1,0,3,2,0,0,0,0
3228,4852,4,1,12,7,7,21,10,17,15,17,15,3,14,5,12,1,7,9,6,7,3,5,1,3,2,1,0,1,0,0
3229,6106,13,8,22,18,10,4,0,14,1,0,5,4,1,4,10,8,5,4,3,0,4,4,1,4,0,0,1,0,0,0
3230,9700,0,8,6,20,20,12,7,4,15,0,16,6,8,12,0,8,7,0,4,0,6,4,1,0,0,0,0,0,0,0
3231,3940,26,7,2,23,21,11,10,15,14,11,17,11,10,11,11,7,10,11,4,1,2,3,0,5,1,3,2,1,0,0
3232,8164,12,3,12,21,1,3,0,11,3,11,15,3,11,11,6,3,8,3,0,1,3,3,3,3,1,3,0,1,0,0
3233,8613,26,14,21,14,0,6,5,2,0,10,8,12,13,6,0,0,1,6,2,0,3,6,0,0,0,2,0,0,0,0
3234,8337,14,21,11,15,15,17,20,3,14,5,16,11,1,1,5,7,2,5,3,5,2,1,0,5,0,1,2,1,0,0
3235,3419,4,17,6,15,18,21,9,3,3,13,11,15,13,13,3,3,2,9,3,3,6,5,3,3,3,1,0,1,0,0
3236,7840,7,4,7,6,17,16,7,4,4,12,1,16,11,8,7,4,6,4,4,2,7,0,4,4,2,0,1,0,0,0
3237,260,11,19,3,9,4,3,13,7,12,19,2,3,13,11,9,5,9,3,7,9,3,3,5,3,4,3,0,1,0,0
3238,1012,14,23,16,9,19,7,13,7,16,19,12,7,7,7,4,9,9,7,7,9,7,7,2,1,4,3,1,1,0,0
3239,6203,2,10,21,22,21,6,11,14,3,6,5,12,15,14,6,10,9,6,3,6,3,6,3,0,1,2,0,0,0,0
3240,6884,1,17,2,25,17,5,3,17,17,17,0,11,1,13,2,3,12,5,6,7,2,5,3,5,2,1,2,1,0,0
3241,433,21,9,6,23,9,21,5,21,9,9,17,15,11,13,9,9,10,9,10,9,6,5,2,3,4,1,0,1,0,0
3242,4972,13,20,20,18,10,20,21,16,20,0,1,2,3,12,5,6,5,8,5,0,2,4,6,2,0,0,2,0,0,0
3243,5350,1,16,1,22,21,16,22,14,16,16,14,10,14,0,1,2,9,4,3,6,1,0,2,4,1,0,1,0,0,0
3244,3131,18,23,12,23,2,3,18,3,9,7,14,3,1,3,12,9,10,3,3,7,3,3,2,3,2,3,0,1,0,0
3245,9424,18,2,25,8,5,22,20,18,16,10,2,16,2,14,10,2,8,10,7,0,7,6,2,4,0,2,1,0,0,0
3246,1597,8,18,19,20,13,10,0,14,4,18,11,10,4,2,13,4,7,10,3,8,1,2,4,4,3,2,1,0,0,0
3247,8506,0,13,16,9,24,13,15,7,13,9,3,7,15,5,4,13,9,1,7,9,7,5,6,1,4,1,1,1,0,0
3248,4407,25,4,26,0,21,8,20,10,11,16,10,8,13,0,11,4,0,8,10,6,8,0,4,2,1,0,2,0,0,0
3249,7781,23,12,14,6,22,8,9,20,5,12,5,14,5,0,2,12,6,8,9,2,5,0,5,2,2,0,2,0,0,0
3250,2967,16,15,3,11,6,15,3,13,15,11,0,3,6,7,6,1,11,3,2,1,3,7,1,3,1,3,0,1,0,0
3251,6945,17,22,11,18,17,14,4,6,8,2,8,2,10,6,2,8,5,2,6,2,2,6,1,2,2,2,2,0,0,0
3252,2124,10,26,25,2,17,22,5,14,19,2,10,16,15,6,7,12,2,10,3,2,7,6,5,4,2,2,1,0,0,0
3253,2947,17,9,25,1,20,13,2,21,16,5,16,7,1,5,10,9,1,1,10,5,7,5,2,1,0,1,1,1,0,0
3254,7498,7,13,0,3,10,21,3,17,6,5,13,9,8,13,0,13,3,9,6,5,0,5,6,3,0,1,0,1,0,0
3255,7629,9,8,16,24,9,16,3,12,1,4,7,16,3,8,4,8,11,4,1,4,7,0,1,4,4,0,1,0,0,0
3256,4765,28,15,3,15,4,3,4,1,15,19,17,3,10,11,9,1,2,3,1,9,3,3,1,3,4,3,0,1,0,0
3257,9874,18,3,26,17,13,23,14,21,17,3,3,17,9,7,8,3,4,11,10,3,8,7,3,5,3,3,2,1,0,0
3258,8402,17,10,6,2,1,18,7,14,3,6,1,6,0,2,6,10,2,6,3,6,6,2,3,0,1,2,0,0,0,0
3259,8942,21,13,21,17,23,21,16,7,6,13,6,3,3,13,3,13,4,9,7,3,3,5,6,3,3,1,0,1,0,0
3260,5784,0,9,17,21,20,17,12,13,2,5,4,17,11,9,5,9,8,5,2,5,8,1,2,5,0,1,2,1,0,0
3261,5807,15,0,3,24,1,0,10,0,0,16,11,12,16,8,6,0,11,0,0,6,3,0,0,0,1,0,0,0,0,0
3262,8576,27,3,15,19,17,15,19,1,3,7,1,15,0,7,12,3,6,3,1,7,6,7,3,3,2,3,0,1,0,0
3263,388,7,7,6,13,22,15,4,19,0,7,14,15,14,15,12,7,0,3,8,7,6,7,0,3,2,3,0,1,0,0
3264,7468,23,6,14,20,5,14,10,6,20,10,14,14,0,14,5,6,7,2,6,0,5,6,6,2,0,2,2,0,0,0
3265,4428,16,18,1,8,5,10,2,12,4,10,1,10,14,10,10,4,8,10,1,0,1,2,4,4,0,2,1,0,0,0
3266,7865,6,25,19,5,13,13,16,5,4,13,10,1,12,13,13,11,5,1,5,3,1,5,4,1,3,1,1,1,0,0
3267,3193,5,20,19,8,14,16,15,4,13,4,1,10,11,0,4,6,8,4,4,4,1,0,6,4,4,0,1,0,0,0
3268,9237,18,16,21,12,19,12,17,20,9,4,11,12,0,12,9,2,12,0,9,4,3,4,2,0,4,0,0,0,0,0
3269,1989,5,23,15,19,16,15,22,3,9,11,1,15,13,15,6,9,6,3,3,1,6,7,2,3,1,3,0,1,0,0
3270,4884,12,6,6,0,4,18,2,2,6,14,3,6,6,2,9,6,0,6,2,4,6,2,6,0,4,2,0,0,0,0
3271,9174,18,6,11,6,10,2,12,12,20,10,16,2,6,2,5,6,6,2,1,0,2,2,6,2,0,2,2,0,0,0
3272,219,14,17,26,23,2,17,20,19,17,17,11,17,11,1,2,3,10,5,8,7,8,1,3,5,2,1,2,1,0,0
3273,4546,26,0,15,12,9,0,3,4,0,4,7,6,7,0,9,0,12,0,4,4,6,0,0,0,4,0,0,0,0,0
3274,2563,17,24,14,10,19,8,21,4,17,4,6,14,11,8,14,10,10,8,4,4,5,0,3,2,4,0,2,0,0,0
3275,4730,14,7,19,23,24,7,0,13,7,19,0,1,14,7,4,7,10,7,2,9,1,7,0,1,4,3,1,1,0,0
3276,2251,1,10,6,2,21,6,19,20,3,6,8,6,10,6,6,10,2,6,9,6,6,6,3,0,1,2,0,0,0,0
3277,3060,11,18,19,16,23,10,9,4,4,18,8,10,13,2,13,4,3,10,4,8,1,2,4,4,3,2,1,0,0,0
3278,2504,18,9,20,9,11,5,8,1,2,1,10,11,11,13,11,9,9,5,1,1,2,5,2,5,1,1,2,1,0,0
3279,6785,1,21,23,7,18,17,13,13,14,13,17,5,11,9,8,7,7,5,2,3,5,1,0,5,3,1,2,1,0,0
3280,1509,20,8,8,4,12,20,0,20,8,12,11,8,1,4,2,8,4,8,9,2,8,4,1,2,2,0,2,0,0,0
3281,7903,13,19,5,5,14,23,14,11,5,19,9,5,10,7,14,5,5,11,0,9,5,7,5,5,4,3,2,1,0,0
3282,4629,25,19,17,21,19,11,9,1,5,19,14,17,13,3,14,5,8,11,1,9,8,3,5,5,4,3,2,1,0,0
3283,4901,12,2,21,20,14,18,11,18,9,14,8,12,10,10,9,2,7,6,7,4,3,2,2,0,4,2,0,0,0,0
3284,18,1,5,21,25,15,9,1,11,12,5,13,3,10,9,0,5,12,9,0,5,3,1,5,3,0,1,0,1,0,0
3285,1628,26,21,1,9,15,1,10,21,7,5,15,1,2,9,10,7,9,1,10,5,1,1,0,1,0,1,1,1,0,0
3286,1623,15,24,6,4,1,0,9,8,3,16,12,6,14,8,6,10,4,0,8,6,6,0,3,0,1,0,0,0,0,0
3287,7333,16,27,22,11,13,7,16,19,13,3,17,13,0,15,13,13,11,7,8,3,4,7,6,1,3,3,1,1,0,0
3288,4668,10,15,0,7,8,15,12,13,15,3,4,9,1,15,3,1,7,3,2,3,0,7,1,3,3,3,0,1,0,0
3289,9151,4,26,19,10,15,10,7,10,19,10,17,10,10,10,10,12,10,10,10,0,1,2,5,4,0,2,1,0,0,0
3290,3437,18,2,21,18,12,6,13,16,9,2,13,12,16,14,12,2,5,6,5,2,3,6,2,0,2,2,0,0,0,0
3291,2249,0,5,1,13,13,1,18,3,19,13,13,1,15,1,13,5,0,1,3,3,1,1,5,1,3,1,1,1,0,0
3292,8842,12,16,20,4,23,20,12,6,2,8,5,2,14,12,8,2,4,8,6,8,2,4,2,2,3,0,2,0,0,0
3293,4793,15,0,10,24,2,4,10,10,7,12,11,10,8,12,7,0,11,4,10,2,1,4,0,4,2,0,1,0,0,0
3294,7704,5,11,24,17,13,3,18,17,18,3,2,15,4,3,3,11,4,3,6,3,6,3,4,3,3,3,0,1,0,0
3295,6500,9,22,19,12,4,10,14,2,1,14,11,10,13,2,4,8,12,10,2,4,1,2,1,4,4,2,1,0,0,0
3296,2197,7,18,16,12,22,10,3,18,4,2,14,16,0,2,7,4,12,10,7,2,7,2,4,4,2,2,1,0,0,0
3297,4686,12,21,15,23,15,9,16,13,0,5,3,15,14,1,0,7,10,9,2,5,6,1,0,3,0,1,0,1,0,0
3298,6244,0,16,24,6,2,0,21,10,9,12,12,6,9,8,12,2,6,0,10,2,6,0,2,0,2,0,0,0,0,0
3299,4739,0,12,18,4,14,12,5,6,12,4,14,0,2,4,9,12,4,0,6,4,0,4,5,0,4,0,0,0,0,0
3300,6806,0,11,2,9,8,23,5,5,11,3,17,11,7,7,8,11,9,11,5,3,2,7,4,5,3,3,2,1,0,0
3301,9326,0,19,15,23,12,3,21,19,12,7,13,15,12,3,12,5,10,3,8,7,6,3,5,3,2,3,0,1,0,0
3302,4574,16,2,1,14,20,22,15,12,16,10,7,10,14,14,10,2,1,10,1,0,1,6,2,4,0,2,1,0,0,0
3303,1060,22,17,7,23,3,1,17,1,10,13,17,7,11,9,13,3,10,1,1,3,7,1,3,1,3,1,1,1,0,0
3304,3523,28,25,25,25,5,13,0,15,4,5,2,7,12,5,10,11,12,1,4,5,7,5,4,1,0,1,1,1,0,0
3305,1898,7,16,14,18,7,20,2,4,2,12,5,14,14,4,2,2,5,8,4,2,5,4,2,2,2,0,2,0,0,0
3306,2796,8,23,10,21,10,19,16,1,16,15,11,1,11,3,10,9,8,7,1,5,1,3,2,1,0,3,1,1,0,0
3307,5821,21,11,21,23,0,3,12,3,18,15,11,3,0,11,0,11,10,3,3,5,3,3,4,3,0,3,0,1,0,0
3308,4306,4,26,23,24,23,2,11,2,5,18,11,14,5,10,8,12,11,2,2,8,5,2,5,2,3,2,2,0,0,0
3309,7386,8,1,18,25,1,9,14,3,15,1,11,9,3,9,6,1,12,9,3,1,0,1,1,3,1,1,0,1,0,0
