1283,2837,18,18,14,18,12,8,6,16,12,0,18,10,0,2,6,3,0,12,6,1,8,0,6,0,0,3,2,0,0,0,0
1284,2552,11,1,3,26,25,21,23,16,19,17,11,2,17,8,7,11,3,12,11,8,1,8,7,3,5,1,3,2,1,0,0
1285,6285,1,0,27,13,19,1,19,14,19,13,11,18,13,6,3,1,13,6,7,8,1,4,3,6,1,1,3,1,1,0,0
1286,2914,22,24,16,16,4,12,4,19,4,16,12,7,16,7,12,7,2,4,4,4,2,7,4,2,4,2,0,1,0,0,0
1287,9739,25,24,25,13,19,0,1,4,17,4,5,17,13,15,9,10,11,6,1,6,5,4,1,4,1,0,1,1,1,0,0
1288,1233,23,19,21,8,3,23,5,12,7,14,13,6,17,12,5,8,7,3,5,7,3,8,5,0,5,3,1,2,1,0,0
1289,2378,24,20,6,12,0,4,6,8,16,6,14,9,12,14,6,9,6,0,6,5,4,3,6,6,0,4,2,0,0,0,0
1290,7605,16,24,2,4,6,21,10,22,4,16,6,16,4,1,2,1,2,6,10,4,6,4,2,2,4,1,2,1,0,0,0
1291,7398,5,5,19,5,13,5,11,2,11,5,15,13,5,8,11,5,5,0,11,0,5,5,3,5,5,0,3,2,1,0,0
1292,8140,12,10,16,15,2,12,0,6,18,9,12,0,6,13,8,12,2,2,0,7,2,6,0,2,0,2,0,0,0,0,0
1293,9772,26,11,24,11,4,11,8,1,4,17,16,13,2,5,8,11,10,4,8,4,6,2,0,3,2,1,0,2,0,0,0
1294,426,11,3,5,8,9,16,17,9,3,5,1,3,17,5,9,11,5,9,5,3,1,8,1,5,5,1,1,2,1,0,0
1295,9781,28,9,10,7,16,23,22,2,6,10,18,17,16,9,14,13,10,3,10,6,8,7,6,3,4,3,2,1,0,0,0
1296,7208,6,20,14,6,10,11,6,13,14,0,6,1,6,15,14,6,0,10,6,3,6,6,6,0,0,1,2,0,0,0,0
1297,578,9,6,3,3,11,4,3,14,11,3,19,10,3,1,11,9,3,11,3,0,9,3,3,3,3,4,3,0,1,0,0
1298,3392,22,1,4,10,4,17,4,3,2,4,12,15,10,10,12,7,4,4,4,2,2,1,4,4,4,2,0,1,0,0,0
1299,2868,24,26,0,18,2,4,0,2,0,0,4,12,0,3,0,9,0,2,0,0,4,0,0,0,0,4,0,0,0,0,0
1300,8253,17,1,21,2,13,7,5,12,9,14,17,8,11,8,13,2,7,0,5,9,7,2,5,0,5,2,1,2,1,0,0
1301,1048,20,15,6,5,0,20,14,13,6,20,10,14,14,7,14,5,6,0,2,6,0,5,6,6,2,0,2,2,0,0,0
1302,3475,22,26,14,22,0,12,10,0,6,7,2,1,4,11,2,7,0,0,10,6,2,4,2,0,4,2,2,1,0,0,0
1303,2673,29,15,7,17,25,4,11,2,19,14,19,4,17,2,3,14,7,12,11,8,9,8,3,0,5,4,3,2,1,0,0
1304,8528,3,1,27,15,21,8,3,8,17,6,3,5,15,13,3,3,13,8,3,6,3,6,3,6,3,3,3,0,1,0,0
1305,3977,26,24,8,8,12,11,8,17,14,8,16,4,8,11,0,11,8,12,8,3,6,8,0,1,2,1,0,2,0,0,0
1306,9807,25,0,5,25,13,10,1,11,7,19,5,7,7,10,9,10,5,0,1,7,5,7,1,5,1,0,1,1,1,0,0
1307,6614,9,27,1,0,17,19,21,0,5,15,9,1,9,4,5,9,1,4,9,5,9,0,5,1,3,4,1,0,1,0,0
1308,4815,26,2,10,2,0,16,14,14,20,17,6,18,2,6,6,11,10,0,2,9,6,2,6,3,2,1,2,2,0,0,0
1309,3222,23,16,19,2,7,13,11,12,15,5,3,6,11,7,3,8,5,7,11,4,3,2,3,5,5,3,3,2,1,0,0
1310,3410,1,17,11,19,1,21,7,18,15,4,11,5,1,10,15,1,11,1,7,4,1,1,7,4,1,1,3,1,1,0,0
1311,653,28,21,12,10,4,3,16,4,8,19,8,14,10,5,8,13,12,4,4,8,8,1,0,5,4,3,0,1,0,0,0
1312,9671,15,27,1,12,13,5,21,17,1,15,5,2,3,4,5,0,1,0,9,1,5,3,5,1,3,0,1,0,1,0,0
1313,3830,13,8,5,25,9,18,13,0,1,19,13,4,7,0,5,13,5,9,1,1,3,7,5,5,1,3,1,1,1,0,0
1314,7192,14,18,22,17,8,4,2,11,16,8,14,12,8,11,2,14,8,8,2,5,4,8,2,1,2,4,2,2,0,0,0
1315,525,8,13,14,11,22,13,2,20,14,14,18,14,2,7,10,8,0,9,2,3,8,2,2,0,2,3,2,2,0,0,0
1316,6,25,17,7,25,17,0,19,10,3,7,15,17,7,14,11,10,7,4,7,3,5,7,3,0,1,0,3,1,1,0,0
1317,7980,16,9,0,1,22,16,16,20,8,7,16,14,10,2,8,1,0,9,4,8,6,1,0,0,4,1,0,1,0,0,0
1318,3642,14,3,8,23,12,19,8,13,18,8,4,15,14,14,8,14,8,12,8,7,4,5,0,1,2,4,0,2,0,0,0
1319,7491,5,1,17,2,19,20,5,21,5,17,5,3,11,14,13,5,3,6,5,5,5,2,5,3,5,0,1,2,1,0,0
1320,84,22,8,2,7,24,17,22,12,16,16,2,10,16,14,14,7,2,11,10,5,2,7,6,2,4,2,2,1,0,0,0
1321,7704,16,18,6,19,6,11,10,6,2,13,6,4,10,2,10,1,6,6,10,2,6,1,2,6,4,1,2,1,0,0,0
1322,3411,23,13,23,23,3,18,23,8,21,2,3,15,5,4,15,8,9,3,11,10,3,5,7,2,5,3,3,2,1,0,0
1323,3344,14,25,8,23,12,14,8,6,2,8,4,12,14,2,0,14,8,12,8,2,4,5,0,1,2,4,0,2,0,0,0
1324,4747,28,1,4,7,24,18,4,7,0,4,8,8,16,3,12,13,4,11,4,0,8,7,4,4,4,3,0,1,0,0,0
1325,3397,21,16,21,9,3,11,21,9,3,0,1,17,9,0,13,6,7,3,9,3,1,0,5,0,3,1,1,0,1,0,0
1326,3564,27,18,9,21,25,22,21,12,9,9,17,3,3,16,5,12,9,12,9,9,7,3,5,2,3,2,1,0,1,0,0
1327,9889,2,11,18,23,10,17,2,6,14,11,2,10,14,3,2,2,4,10,2,3,2,5,2,4,2,2,2,2,0,0,0
1328,9687,1,27,27,16,21,1,19,14,21,13,11,11,7,14,3,1,13,8,7,10,1,7,3,6,1,1,3,1,1,0,0
1329,2534,1,27,23,13,23,21,7,7,5,16,11,0,13,4,15,1,9,10,7,5,1,4,7,2,1,1,3,1,1,0,0
1330,6269,12,13,20,9,22,17,0,5,18,6,12,7,0,1,8,12,6,9,0,7,2,0,0,6,0,2,0,0,0,0,0
1331,5355,27,27,13,21,17,12,21,14,11,6,17,7,3,9,5,12,13,4,9,0,7,3,5,6,3,2,1,0,1,0,0
1332,3716,9,16,17,15,15,19,9,16,7,3,9,4,15,10,1,9,3,2,9,7,9,6,1,3,3,4,1,0,1,0,0
1333,7865,14,17,14,2,6,24,2,9,4,14,14,12,2,9,2,14,0,6,2,4,4,2,2,0,2,4,2,2,0,0,0
1334,6755,15,20,19,12,7,0,15,0,19,12,15,16,3,5,15,0,5,7,3,8,5,3,7,5,3,0,3,0,1,0,0
1335,3346,25,5,23,19,13,5,7,13,15,16,15,8,1,2,7,10,9,0,7,4,5,1,7,2,1,0,3,1,1,0,0
1336,9012,14,7,20,8,14,24,20,10,0,20,4,1,8,5,4,14,6,1,8,0,4,8,4,6,2,4,0,2,0,0,0
1337,5641,7,4,17,1,5,7,13,2,7,10,17,7,1,5,5,7,3,5,1,7,7,1,5,3,1,2,1,1,1,0,0
1338,2823,19,16,9,7,13,4,13,16,19,16,9,8,7,12,5,4,9,0,1,8,9,7,5,2,1,4,1,1,1,0,0
1339,2202,24,28,6,0,20,24,18,3,0,6,14,2,0,9,10,9,6,7,6,0,4,0,2,6,0,4,2,0,0,0,0
1340,2403,4,12,18,7,0,9,10,19,18,4,14,1,16,7,10,4,4,0,10,7,4,7,2,4,4,4,2,1,0,0,0
1341,254,5,17,7,26,11,5,23,3,17,14,15,5,17,6,7,5,7,11,11,6,5,8,7,0,5,0,3,2,1,0,0
1342,8444,22,16,4,22,14,17,16,1,18,4,12,15,4,6,8,7,4,1,4,7,2,4,0,4,4,2,0,1,0,0,0
1343,5358,6,0,4,3,0,6,12,17,8,18,16,11,12,5,12,6,4,0,0,8,6,3,4,4,0,1,0,0,0,0,0
1344,2113,13,4,17,25,13,3,1,8,17,10,13,14,7,13,9,13,3,0,1,6,3,7,1,3,1,3,1,1,1,0,0
1345,467,18,5,2,6,12,23,18,0,20,9,18,7,6,1,10,3,2,12,6,9,8,6,2,2,0,3,2,0,0,0,0
1346,28,26,14,26,11,14,6,14,15,18,5,6,14,2,1,14,11,12,1,2,7,6,2,6,5,2,1,2,2,0,0,0
1347,5425,9,24,3,21,19,24,15,11,1,3,19,3,3,1,15,9,3,6,3,1,9,3,7,3,3,4,3,0,1,0,0
1348,1535,16,16,20,13,4,1,4,5,4,13,16,18,4,12,12,1,6,4,4,4,6,4,4,6,4,1,0,1,0,0,0
1349,1664,6,6,20,18,10,6,12,6,2,6,16,6,0,8,12,6,6,10,0,2,6,0,4,6,0,1,0,0,0,0,0
1350,3627,7,7,25,10,1,22,13,11,21,4,17,3,1,12,5,7,11,1,1,10,7,1,5,4,1,2,1,1,1,0,0
1351,2448,27,7,1,24,3,17,9,22,3,15,17,0,15,12,1,12,1,3,9,3,7,6,1,1,3,2,1,0,1,0,0
1352,5228,24,1,14,9,20,24,18,9,6,0,14,8,0,8,2,9,0,7,6,6,4,0,2,0,0,4,2,0,0,0,0
1353,9972,11,26,7,17,19,1,23,3,21,14,11,6,17,8,15,11,7,6,11,10,1,8,7,0,5,1,3,2,1,0,0
1354,8760,27,24,23,0,3,7,3,0,7,9,7,12,9,0,11,12,9,3,3,7,7,0,3,2,3,2,3,0,1,0,0
1355,4993,16,25,8,7,2,21,4,18,4,1,16,4,16,14,4,1,8,2,4,4,6,7,4,1,4,1,0,1,0,0,0
1356,5830,11,13,9,11,9,11,17,0,13,2,1,12,11,10,1,11,9,9,5,2,1,2,1,2,5,1,1,2,1,0,0
1357,1087,9,25,5,6,15,19,9,1,13,12,9,9,15,7,1,9,5,2,9,2,9,6,1,5,3,4,1,0,1,0,0
1358,5224,22,19,2,19,22,12,22,4,16,16,2,3,10,2,14,7,2,9,10,5,2,1,6,2,4,2,2,1,0,0,0
1359,2688,17,19,7,2,25,2,23,15,15,14,7,4,11,11,7,2,7,12,11,4,7,2,7,0,5,2,3,2,1,0,0
1360,4368,17,21,27,8,17,2,23,3,13,20,7,11,17,5,7,2,13,4,11,2,7,8,7,6,5,2,3,2,1,0,0
1361,1895,2,13,8,20,12,12,20,0,0,8,12,17,2,6,4,2,8,12,8,0,2,2,4,1,2,2,0,2,0,0,0
1362,8357,16,5,0,7,8,16,4,10,18,7,16,7,16,0,4,1,0,8,4,7,6,7,4,0,4,1,0,1,0,0,0
1363,5744,13,17,1,13,5,8,1,10,5,1,13,6,13,5,9,13,1,5,1,5,3,4,1,1,1,3,1,1,1,0,0
1364,1891,14,24,6,8,8,4,2,22,14,20,14,3,8,3,10,14,6,8,2,3,4,8,2,6,2,4,2,2,0,0,0
1365,6086,0,16,26,18,12,0,6,18,8,12,10,6,0,5,6,0,12,12,6,8,0,0,6,5,0,0,2,0,0,0,0
1366,9851,19,27,15,7,13,9,19,13,9,1,19,14,7,7,11,4,1,0,7,9,9,7,3,1,1,4,3,1,1,0,0
1367,5196,4,26,4,4,0,24,4,0,12,4,4,17,4,6,12,4,4,0,4,1,4,4,4,4,4,4,0,1,0,0,0
1368,4038,0,11,8,6,14,10,0,15,10,15,0,0,6,15,8,0,8,1,0,10,0,6,0,1,0,0,0,0,0,0,0
1369,8004,25,6,17,22,19,0,1,14,13,10,5,8,13,3,9,10,3,6,1,2,5,4,1,3,1,0,1,1,1,0,0
1370,1152,4,9,18,4,8,14,22,2,0,4,14,10,4,14,14,4,4,8,10,0,4,4,6,4,4,4,2,1,0,0,0
1371,4976,14,5,18,26,8,19,14,11,16,11,14,15,8,16,14,14,4,8,2,5,4,8,6,4,2,4,2,2,0,0,0
1372,5146,9,10,7,24,3,4,15,2,5,0,19,2,15,8,15,9,7,3,3,5,9,6,7,0,3,4,3,0,1,0,0
1373,5195,1,17,19,25,9,11,19,12,17,19,11,10,7,7,11,1,5,9,7,6,1,7,3,5,1,1,3,1,1,0,0
1374,1497,4,28,16,10,20,14,4,14,10,16,4,1,10,15,4,4,2,7,4,10,4,1,4,2,4,4,0,1,0,0,0
1375,5755,23,27,1,26,11,13,17,5,7,8,13,11,17,2,1,8,1,11,5,7,3,8,1,1,5,3,1,2,1,0,0
1376,9397,11,20,5,20,15,1,5,9,21,5,1,9,11,3,13,11,5,2,5,10,1,2,5,5,5,1,1,2,1,0,0
1377,3671,20,6,18,5,4,5,14,6,6,11,10,7,14,14,14,5,4,4,2,6,0,5,6,4,2,0,2,2,0,0,0
1378,4971,9,2,11,0,15,4,3,17,19,18,19,13,9,0,11,9,11,2,3,8,9,0,3,4,3,4,3,0,1,0,0
1379,5234,19,3,27,4,1,24,19,6,15,13,19,16,13,13,3,4,13,1,7,4,9,4,3,6,1,4,3,1,1,0,0
1380,4841,2,4,16,2,16,17,8,21,6,2,12,9,2,2,0,2,2,3,8,6,2,2,0,2,2,2,0,2,0,0,0
1381,1585,17,14,1,23,17,7,17,9,19,8,17,8,5,13,1,2,1,4,5,8,7,5,1,1,5,2,1,2,1,0,0
1382,5008,25,8,25,7,13,15,1,5,13,4,5,5,7,15,1,10,11,0,1,2,5,7,1,4,1,0,1,1,1,0,0
1383,8691,20,26,26,5,12,0,14,8,10,5,10,10,14,6,6,5,12,12,2,10,0,5,6,5,2,0,2,2,0,0,0
1384,7790,25,4,7,16,17,20,7,16,19,7,15,8,7,5,7,10,7,4,7,8,5,7,7,0,1,0,3,1,1,0,0
1385,8275,3,14,11,18,11,13,3,21,7,18,3,6,9,13,3,3,11,11,3,7,3,0,3,4,3,3,3,0,1,0,0
1386,8473,16,0,8,10,14,1,4,18,18,1,16,18,10,15,4,1,8,1,4,7,6,1,4,1,4,1,0,1,0,0,0
1387,3854,22,4,4,22,22,17,16,12,16,4,12,1,4,0,8,7,4,9,4,5,2,4,0,4,4,2,0,1,0,0,0
1388,6527,23,13,13,14,19,23,5,8,9,20,13,15,5,9,5,8,13,6,5,9,3,5,5,6,5,3,1,2,1,0,0
1389,4398,4,27,10,10,10,19,22,0,18,10,14,18,10,13,6,4,10,10,10,7,4,1,6,3,4,4,2,1,0,0,0
1390,9663,4,4,10,1,6,19,10,13,0,10,14,2,10,1,10,4,10,6,10,0,4,1,2,3,4,4,2,1,0,0,0
1391,2998,13,4,27,7,3,3,19,10,9,13,3,4,7,2,11,13,13,3,7,9,3,7,3,6,1,3,3,1,1,0,0
1392,1279,2,6,4,17,18,7,8,6,0,11,12,6,8,1,8,2,4,5,8,0,2,8,0,4,2,2,0,2,0,0,0
1393,2068,12,4,12,9,18,17,0,5,10,12,12,10,0,11,8,12,12,5,0,10,2,0,0,5,0,2,0,0,0,0,0
1394,9462,3,9,1,18,9,13,9,18,21,15,13,1,9,2,1,3,1,9,9,10,3,0,1,1,3,3,1,0,1,0,0
1395,6007,18,13,10,12,4,18,6,7,8,3,18,0,12,8,14,3,10,4,6,8,8,3,6,3,0,3,2,0,0,0,0
1396,5556,0,10,18,18,2,20,6,18,18,18,10,6,0,11,14,0,4,2,6,7,0,0,6,4,0,0,2,0,0,0,0
1397,3030,15,13,19,24,11,0,3,20,15,12,15,1,15,16,11,0,5,11,3,4,5,6,3,5,3,0,3,0,1,0,0
1398,6725,13,21,23,16,1,23,7,3,17,16,3,3,7,8,7,13,9,1,7,6,3,7,7,2,1,3,3,1,1,0,0
1399,823,0,21,0,9,24,5,0,19,2,0,0,1,0,7,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0
1400,3406,3,23,13,0,25,3,21,3,11,6,13,1,9,6,13,3,13,12,9,0,3,0,5,6,3,3,1,0,1,0,0
1401,2514,3,3,1,9,17,8,21,19,11,15,13,11,9,12,13,3,1,4,9,0,3,0,5,1,3,3,1,0,1,0,0
1402,7744,14,27,14,2,8,24,2,9,20,14,14,7,2,3,10,14,0,8,2,9,4,2,2,0,2,4,2,2,0,0,0
1403,3040,7,12,23,19,1,17,19,11,19,16,7,13,1,9,3,7,9,1,7,8,7,1,3,2,1,2,3,1,1,0,0
1404,1024,7,5,15,22,15,2,19,22,13,1,7,7,13,0,3,7,1,2,7,2,7,4,3,1,1,2,3,1,1,0,0
1405,9935,0,28,24,6,18,20,0,13,18,3,0,13,6,4,0,0,10,5,0,7,0,6,0,3,0,0,0,0,0,0,0
1406,9158,21,25,17,18,15,16,9,6,5,3,1,14,9,10,1,6,3,2,9,5,1,0,1,3,3,1,1,0,1,0,0
1407,153,21,18,25,6,11,21,21,15,9,18,1,11,15,1,5,6,11,11,9,9,1,6,5,4,3,1,1,0,1,0,0
1408,5559,0,12,22,6,12,15,6,16,16,15,10,12,6,8,6,0,8,12,6,5,0,6,6,1,0,0,2,0,0,0,0
1409,9106,26,16,14,26,14,11,2,20,2,14,6,2,8,2,2,11,0,1,2,2,6,8,2,0,2,1,2,2,0,0,0
1410,3207,17,25,15,2,15,17,23,4,7,8,7,0,11,15,7,2,1,2,11,7,7,2,7,1,5,2,3,2,1,0,0
1411,5291,8,28,20,20,16,3,8,13,6,20,8,5,2,14,8,8,6,3,8,6,8,2,0,6,2,3,0,2,0,0,0
1412,3812,26,18,0,5,22,16,20,2,10,14,16,9,14,4,4,11,0,9,8,10,6,5,4,0,2,1,0,2,0,0,0
1413,7281,1,7,9,10,1,6,13,11,21,16,1,1,1,0,5,1,9,1,1,10,1,1,5,2,1,1,1,1,1,0,0
1414,8108,18,23,2,9,20,13,18,15,16,9,18,9,0,16,10,3,2,7,6,5,8,0,2,2,0,3,2,0,0,0,0
1415,3751,24,16,10,15,18,4,18,5,8,3,14,17,6,13,10,9,10,5,6,8,4,6,2,3,0,4,2,0,0,0,0
1416,1337,7,19,11,19,23,7,19,5,1,4,7,14,1,13,11,7,11,10,7,1,7,1,3,4,1,2,3,1,1,0,0
1417,2179,10,22,8,13,4,15,16,11,12,1,0,14,4,12,8,10,8,4,4,1,0,4,0,1,4,0,0,1,0,0,0
1418,2254,0,17,24,21,12,15,0,5,0,3,0,18,12,4,0,0,10,12,0,0,0,3,0,3,0,0,0,0,0,0,0
1419,3345,13,27,25,22,3,23,13,20,11,4,13,3,13,16,13,13,11,3,1,0,3,4,5,4,1,3,1,1,1,0,0
1420,535,27,12,17,9,7,17,9,15,5,3,17,16,9,4,9,12,3,7,9,5,7,0,1,3,3,2,1,0,1,0,0
1421,884,28,1,14,13,0,13,10,9,0,7,18,8,4,13,10,13,0,0,10,0,8,4,2,0,4,3,2,1,0,0,0
1422,4502,7,28,23,4,5,12,7,18,21,16,7,13,13,15,7,7,9,5,7,10,7,4,7,2,1,2,3,1,1,0,0
1423,5630,7,10,15,7,19,12,7,5,19,1,7,13,7,1,15,7,1,6,7,8,7,7,7,1,1,2,3,1,1,0,0
1424,1028,2,15,4,8,10,17,20,7,0,11,12,9,8,4,12,2,4,10,8,0,2,8,4,4,2,2,0,2,0,0,0
1425,4121,13,26,17,4,23,3,13,9,17,10,13,6,13,7,13,13,3,10,1,6,3,4,5,3,1,3,1,1,1,0,0
1426,9191,3,14,5,18,23,23,21,15,7,12,13,4,9,10,13,3,5,10,9,7,3,0,5,5,3,3,1,0,1,0,0
1427,1955,12,14,2,21,16,2,18,16,10,9,2,6,12,5,2,12,2,3,6,10,2,3,2,2,0,2,2,0,0,0,0
1428,763,1,0,7,10,11,6,19,3,17,7,11,2,1,5,3,1,7,11,7,6,1,1,3,0,1,1,3,1,1,0,0
1429,45,3,9,27,15,5,13,15,19,3,6,3,4,15,5,15,3,13,5,3,3,3,6,7,6,3,3,3,0,1,0,0
1430,4197,2,27,20,8,0,12,8,14,4,20,12,17,8,6,0,2,6,0,8,4,2,8,0,6,2,2,0,2,0,0,0
1431,8698,9,9,13,15,23,9,21,8,11,6,9,7,15,6,5,9,13,10,9,0,9,6,5,6,3,4,1,0,1,0,0
1432,584,1,16,9,13,15,16,1,2,13,16,1,0,13,8,1,1,9,2,1,2,1,4,1,2,1,1,1,1,1,0,0
1433,7218,22,19,14,4,16,2,10,11,12,7,2,5,4,7,2,7,0,3,10,1,2,4,2,0,4,2,2,1,0,0,0
1434,4983,4,3,6,10,16,24,22,11,0,13,14,5,10,0,6,4,6,3,10,0,4,1,6,6,4,4,2,1,0,0,0
1435,1384,23,22,19,26,9,18,23,13,13,5,3,3,17,4,7,8,5,9,11,2,3,8,7,5,5,3,3,2,1,0,0
1436,497,12,9,24,18,16,2,12,15,4,3,12,15,0,6,4,12,10,3,0,4,2,0,4,3,0,2,0,0,0,0,0
1437,6530,28,8,20,7,24,8,4,7,20,13,8,16,16,6,4,13,6,11,4,9,8,7,4,6,4,3,0,1,0,0,0
1438,5080,5,16,13,23,9,10,5,8,1,20,5,6,5,12,13,5,13,9,5,1,5,5,5,6,5,0,1,2,1,0,0
1439,2125,22,17,6,1,14,17,10,18,12,13,2,16,10,3,10,7,6,1,10,1,2,1,2,6,4,2,2,1,0,0,0
1440,2858,12,25,2,6,10,7,18,14,0,9,2,13,6,15,10,12,2,10,6,0,2,6,2,2,0,2,2,0,0,0,0
1441,6941,19,14,19,1,5,24,7,21,15,19,19,9,1,11,7,4,5,5,7,4,9,1,7,5,1,4,3,1,1,0,0
1442,6079,2,17,24,2,12,12,8,3,20,17,12,4,2,7,0,2,10,12,8,9,2,2,0,3,2,2,0,2,0,0,0
1443,1369,18,6,16,6,8,3,12,16,0,9,8,5,6,8,12,3,2,8,0,0,8,6,4,2,0,3,0,0,0,0,0
1444,9527,27,14,25,9,19,7,9,2,15,18,17,3,9,0,9,12,11,6,9,4,7,0,1,4,3,2,1,0,1,0,0
1445,8615,27,10,1,18,7,2,9,15,17,15,17,13,9,1,9,12,1,7,9,6,7,0,1,1,3,2,1,0,1,0,0
1446,695,28,6,10,22,20,8,22,0,12,10,18,15,4,14,6,13,10,7,10,1,8,4,6,3,4,3,2,1,0,0,0
1447,4351,27,10,3,21,11,22,15,6,7,3,7,6,3,6,15,12,3,11,3,7,7,3,7,3,3,2,3,0,1,0,0
1448,2094,3,22,23,0,17,23,15,12,13,9,3,16,9,13,15,3,9,4,3,2,3,0,7,2,3,3,3,0,1,0,0
1449,5697,24,1,4,9,14,9,12,11,12,18,4,12,0,2,12,9,4,1,0,1,4,0,4,4,0,4,0,0,0,0,0
1450,1675,9,21,5,12,13,24,21,0,15,12,9,1,3,11,13,9,5,0,9,4,9,3,5,5,3,4,1,0,1,0,0
1451,6590,15,12,13,18,11,20,9,6,11,6,5,5,9,11,1,0,13,11,9,0,5,0,1,6,3,0,1,0,1,0,0
1452,7170,24,13,2,6,10,4,18,14,14,9,14,13,6,12,2,9,2,10,6,3,4,6,2,2,0,4,2,0,0,0,0
1453,2484,25,1,15,13,15,20,7,16,5,1,15,18,13,13,15,10,1,2,7,5,5,4,7,1,1,0,3,1,1,0,0
1454,437,17,4,11,26,17,12,11,15,19,11,7,18,17,11,3,2,11,4,11,8,7,8,3,4,5,2,3,2,1,0,0
1455,3031,22,23,4,10,4,7,4,15,14,4,12,17,10,16,4,7,4,4,4,3,2,1,4,4,4,2,0,1,0,0,0
1456,8883,16,12,16,13,10,6,16,5,16,16,16,11,4,10,0,1,2,10,4,5,6,4,0,2,4,1,0,1,0,0,0
1457,8531,29,12,9,2,1,19,17,3,19,2,9,0,11,3,1,14,9,1,5,8,9,2,1,2,5,4,1,2,1,0,0
1458,5669,0,2,6,24,16,15,6,16,6,6,10,13,6,12,6,0,6,3,6,6,0,6,6,6,0,0,2,0,0,0,0
1459,1116,6,27,6,15,6,1,6,22,18,6,6,12,6,15,6,6,6,6,6,7,6,6,6,6,0,1,2,0,0,0,0
1460,8352,21,7,11,9,13,1,15,8,15,18,11,11,9,14,7,6,11,0,3,4,1,0,7,4,3,1,3,0,1,0,0
1461,5973,12,26,16,6,12,2,12,7,0,9,12,0,6,16,4,12,2,12,0,0,2,6,4,2,0,2,0,0,0,0,0
1462,9908,26,1,8,14,8,21,20,17,14,8,16,10,14,4,12,11,8,8,8,3,6,5,4,1,2,1,0,2,0,0,0
1463,4925,1,7,9,13,9,16,1,0,21,16,1,12,13,5,9,1,9,9,1,10,1,4,1,2,1,1,1,1,1,0,0
1464,2550,12,19,18,24,14,22,18,20,16,18,2,6,6,16,10,12,4,1,6,5,2,6,2,4,0,2,2,0,0,0,0
1465,4521,24,4,14,0,8,19,6,8,4,0,14,0,0,7,6,9,0,8,6,4,4,0,6,0,0,4,2,0,0,0,0
1466,3214,5,4,11,20,13,0,11,21,19,11,15,10,11,14,3,5,11,0,11,8,5,2,3,4,5,0,3,2,1,0,0
1467,1918,18,24,4,12,8,8,12,17,2,18,8,17,12,1,12,3,4,8,0,2,8,3,4,4,0,3,0,0,0,0,0
1468,2806,0,11,4,9,10,10,0,6,16,18,0,0,0,5,8,0,4,10,0,5,0,0,0,4,0,0,0,0,0,0,0
1469,385,3,10,9,24,7,18,9,0,17,9,13,0,15,4,9,3,9,7,9,6,3,6,1,2,3,3,1,0,1,0,0
1470,8447,29,20,25,23,3,19,17,6,19,11,9,8,5,1,9,14,11,3,5,8,9,5,1,4,5,4,1,2,1,0,0
1471,7828,20,24,22,2,18,5,14,7,16,8,10,13,2,5,14,5,8,5,2,5,0,2,6,1,2,0,2,2,0,0,0
1472,297,29,15,7,11,21,19,23,6,13,14,19,4,11,9,15,14,7,8,11,2,9,2,7,0,5,4,3,2,1,0,0
1473,9199,3,23,23,21,3,13,3,18,19,9,3,17,3,8,11,3,9,3,3,8,3,3,3,2,3,3,3,0,1,0,0
1474,4174,26,15,8,20,2,11,20,2,12,8,16,8,2,15,12,11,8,2,8,1,6,2,4,1,2,1,0,2,0,0,0
1475,8766,15,4,1,12,23,5,9,2,15,15,5,14,3,5,1,0,1,10,9,4,5,3,1,1,3,0,1,0,1,0,0
1476,3566,29,6,17,14,3,14,5,22,9,17,9,4,5,4,13,14,3,3,5,9,9,5,5,3,5,4,1,2,1,0,0
1477,3298,20,14,14,8,6,0,14,5,4,14,10,2,8,12,14,5,0,6,2,4,0,8,6,0,2,0,2,2,0,0,0
1478,7966,1,3,27,13,19,21,19,1,19,13,11,11,13,0,3,1,13,6,7,8,1,4,3,6,1,1,3,1,1,0,0
1479,1852,17,24,11,2,15,22,11,12,9,11,7,12,11,2,3,2,11,2,11,9,7,2,3,4,5,2,3,2,1,0,0
1480,3210,22,14,12,1,6,2,16,19,0,19,12,14,10,16,0,7,12,6,4,0,2,1,0,5,4,2,0,1,0,0,0
1481,9914,18,17,0,12,22,13,0,13,18,0,8,16,12,12,0,3,0,9,0,7,8,3,0,0,0,3,0,0,0,0,0
1482,3876,11,28,13,23,5,6,17,12,7,20,1,15,5,8,9,11,13,5,5,7,1,5,1,6,5,1,1,2,1,0,0
1483,6165,26,8,2,23,0,6,14,6,2,2,6,5,14,4,6,11,2,0,2,2,6,5,6,2,2,1,2,2,0,0,0
1484,5054,26,8,6,26,6,11,14,17,16,20,6,3,8,5,6,11,6,6,2,5,6,8,6,6,2,1,2,2,0,0,0
1485,4905,13,24,7,25,5,8,19,10,3,7,3,15,7,15,3,13,7,5,7,3,3,7,3,0,1,3,3,1,1,0,0
1486,8758,26,6,0,5,6,21,20,20,20,14,16,15,14,7,12,11,0,6,8,9,6,5,4,0,2,1,0,2,0,0,0
1487,7992,0,12,4,24,14,15,0,9,20,18,0,18,6,0,8,0,4,1,0,9,0,6,0,4,0,0,0,0,0,0,0
1488,3397,23,28,13,17,25,18,5,0,1,20,13,15,17,5,5,8,13,12,5,1,3,8,5,6,5,3,1,2,1,0,0
